,Issue_id,Duplicated_issue,Title,Description
972,2413.0,,"['categories', 'ignore', 'customize', 'wizards']","['define', 'wizard', 'category', 'categories', 'wizards', 'categories', 'wizards', 'appear', 'customize', 'dialog', 'recurse', 'complete', 'wizard', 'examine', 'categories']"
973,2414.0,,"['change', 'edit']","['change', 'content', 'xxxxdoc', 'edit', 'xxxxdoc', 'editor', 'open', 'readme', 'editor', 'change', 'editor', 'content', 'editors', 'switch', 'subsequent', 'modify', 'original']"
974,2415.0,,"['editor', 'editor', 'open']","['create', 'select', 'navigator', 'editor', 'editor', 'open', 'editor', 'choosen', 'editor']"
975,2416.0,,"['shouldnt', 'saveall', 'dialog', 'show']","['shouldnt', 'saveall', 'dialog', 'show', 'select']"
976,2417.0,,"['welcome', 'select', 'welcome', 'editor', 'cause', 'wizard']","['welcome', 'editor', 'paragraph', 'hold', 'select', 'expect', 'extremely', 'feedback', 'continue', 'paragraph', 'button', 'wizard', 'launch']"
977,2418.0,,"['status', 'messgae', 'remain', 'fastview', 'close']","['catch', 'change', 'fastview', 'synchronize', 'perspective', 'click', 'fastview', 'workspace', 'window', 'border', 'fastview', 'close', 'observe', 'status', 'message', 'synchronize', 'problem', 'reproduce', 'hide', 'vieweditor', 'bigger', 'context', 'proper', 'zorder', 'handle', 'pevious']"
978,2419.0,,"['trail', 'space', 'project', 'wizard']","['simple', 'project', 'wizard', 'project', 'notice', 'message', 'lead', 'trail', 'space', 'allow', 'annoy', 'message', 'lead', 'trail', 'space', 'leadingtrailing', 'blank', 'create', 'folder']"
979,2420.0,,"['script', 'editor', 'activate']","['create', 'testxhtml', 'script', 'editor', 'navigator', 'activate', 'source', 'preview', 'script', 'editor', 'notice', 'editor', 'activate', 'enable', 'action', 'script', 'editor', 'notice', 'action', 'editor', 'activate', 'widgets', 'create', 'scriptuieditor', 'extend', 'composite', 'composite', 'composite', 'button', 'palette', 'tabfolder', 'tabitem', 'editor', 'tabitem', 'preview', 'readme', 'click', 'multipage', 'editor', 'activate', 'editor', 'certain', 'click', 'multipage', 'editor', 'activate', 'editor', 'example', 'script', 'editor', 'problem', 'workaround', 'content', 'editor', 'activate', 'click', 'overall', 'editor']"
980,2421.0,2332.0,['editor'],"['create', 'editor', 'change', 'editor', 'edit', 'notice', 'prompt', 'change']"
981,2422.0,5969.0,"['replace', 'dialog', 'hide', 'occurrence']","['findreplace', 'dialog', 'selection', 'occurrence', 'compare']"
982,2423.0,,['switch'],"['editor', 'observe', 'window', 'outliner', 'observe', 'outliner', 'doesnt', 'outliner', 'move', 'click', 'require']"
983,2424.0,,"['load', 'eclipse', 'powerpoint']","['microsoft', 'powerpoint', 'instal', 'create', 'extension', 'editor', 'appear', 'editor', 'eclipse', 'prompt', 'eclipse', 'eclipse', 'editor', 'inside', 'eclipse', 'instance', 'powerpoint', 'appear', 'problem', 'program', 'multiple', 'instance', 'outside', 'eclipse', 'editor', 'eclipse', 'viewer', 'workaround', 'powerpoint', 'editor', 'eclipse', 'itpuiwinnt', 'reopen', 'eclipse', 'editor', 'externally', 'reproduce', 'powerpoint', 'eclipse', 'open', 'eclipse', 'readme', 'powerpoint', 'separate', 'application', 'workbench', 'startup', 'workbench', 'exit', 'inplace', 'editor', 'powerpoint', 'restart', 'workbench', 'powerpoint', 'launch', 'separate', 'application', 'inplace', 'editor', 'workaround', 'reopen']"
984,2425.0,,['lock'],"['load', 'lock', 'possible', 'display', 'progress', 'dialog', 'dialog', 'progress', 'better', 'independent', 'thread', 'eclipse', 'load', 'editors', 'close', 'display', 'possible', 'eclipse', 'second']"
985,2426.0,5838.0,"['navigation', 'compare', 'change', 'button']","['functionality', 'quickly', 'change', 'have', 'individually', 'candidates', 'understand', 'compare', 'refer', 'navigate', 'change', 'nextprevious', 'button', 'change', 'viewer', 'change', 'cursor', 'compare', 'viewer', 'nextprevious', 'button', 'change', 'change', 'compare', 'browser', 'nextprevious', 'toolbar', 'change', 'resource', 'reach', 'change', 'resource', 'change', 'button', 'instead', 'have', 'select', 'flavour', 'interest', 'change', 'change', 'accessorily', 'get', 'change', 'content', 'change']"
986,2427.0,,['welcome'],['welcome']
987,2428.0,,"['welcome', 'align']","['rightarrows', 'welcome', 'align']"
988,2429.0,,"['multiple', 'compare', 'editors']","['possible', 'multiple', 'compare', 'editors', 'compare', 'operations', 'useful', 'problem', 'multiple', 'editors', 'compare', 'consistent', 'regular', 'editors', 'instance', 'repeat', 'project', 'select', 'select', 'compare', 'repeat', 'compare', 'eclipse', 'instance', 'compare', 'editor', 'simply', 'editor', 'move', 'comment', 'compare', 'supply', 'workbench', 'layer', 'biggest', 'current', 'behaviuor', 'standard', 'editor', 'exceptions', 'difficulty', 'argue', 'agree']"
989,2430.0,,"['sort', 'display']","['column', 'header', 'appear', 'column', 'indicate', 'sort', 'example', 'explorer', 'column', 'header', 'display', 'marker']"
990,2431.0,,"['feature', 'editors', 'resources']","['current', 'behaviour', 'occur', 'readonly', 'open', 'workbench', 'common', 'realize', 'open', 'readonly', 'editor', 'break', 'display', 'modification', 'indicator', 'readonlyness', 'definitely', 'clarity', 'editors', 'resource', 'navigator']"
991,2432.0,,['problems'],"['thank', 'kevinh', 'class', 'miss', 'javadoc', 'iinputvalidator', 'kevinh', 'miss', 'package', 'javadoc', 'kevinh', 'class', 'miss', 'javadoc', 'forward', 'rivieresottoti', 'rivieres', 'wilsonottotioti', 'klicnikcaibmcom', 'gammazrhotioti', 'wrightminotioti', 'kaiuwe', 'philippe', 'muletsnzotioti', 'youngottotioti', 'adamsottotioti', 'subject', 'package', 'classlevel', 'javadoc', 'problems', 'result', 'javadoc', 'comment', 'omit', 'generate', 'javadoc', 'review', 'latest', 'generate', 'javadoc', 'ensure', 'package', 'class', 'reasonable', 'javadoc', 'follow', 'package', 'class', 'currently', 'miss', 'javadoc', 'soonest', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'class', 'miss', 'javadoc', 'factory', 'class', 'miss', 'javadoc', 'imarkerdelta', 'javadoc', 'generate', 'javadoc', 'generate', 'kevinh', 'class', 'miss', 'javadoc', 'iinputvalidator', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'kevinh', 'class', 'miss', 'javadoc', 'miss', 'package', 'javadoc', 'class', 'miss', 'javadoc', 'ctabfolderevent', 'ctabitem', 'stylerange', 'viewform', 'miss', 'package', 'javadoc', 'class', 'miss', 'javadoc', 'class', 'miss', 'javadoc', 'drawable', 'device', 'devicedata', 'miss', 'package', 'javadoc', 'class', 'miss', 'javadoc', 'filllayout', 'griddata', 'gridlayout', 'rowdata', 'rowlayout', 'miss', 'package', 'javadoc', 'class', 'miss', 'javadoc', 'olelistener', 'oleevent', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'kevinh', 'miss', 'package', 'javadoc', 'kevinh', 'miss', 'package', 'javadoc', 'kevinh', 'miss', 'package', 'javadoc', 'class', 'miss', 'javadoc', 'kevinh', 'miss', 'package', 'javadoc', 'kevinh', 'miss', 'package', 'javadoc', 'kevinh', 'miss', 'package', 'javadoc', 'kevinh', 'miss', 'package', 'javadoc', 'philippem', 'miss', 'package', 'javadoc', 'philippem', 'miss', 'package', 'javadoc', 'philippem', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'orgeclipsejdtui', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'miss', 'package', 'javadoc', 'miss', 'packagehtml', 'package', 'contain', 'supply']"
992,2433.0,,['perspective'],"['implementation', 'iviewpartinit', 'follow', 'public', 'throw', 'superinit', 'special', 'apply', 'perspective', 'problem', 'occur', 'call', 'startup', 'determine', 'perspective', 'startup', 'restriction', 'document', 'follow', 'orgeclipseui', 'problems', 'occur', 'invoke', 'plugin', 'orgeclipseui', 'initialization', 'perspective', 'properly', 'initialize', 'theres', 'method', 'object', 'properly', 'initialize', 'example', 'return']"
993,2434.0,,"['reattach', 'detach']","['perspective', 'detach', 'reattach', 'drag', 'perspective', 'background', 'window', 'cursor', 'cursor', 'perspective', 'background', 'detach', 'drop']"
994,2435.0,,"['dialogs', 'layout', 'packager', 'warn', 'dialog']","['packager', 'create', 'warn', 'warn', 'dialog', 'resize', 'dialog', 'window', 'observe', 'vertical', 'distribute', 'instead', 'warn', 'take', 'available', 'behavior']"
995,2436.0,,"['project', 'wizard', 'location', 'specify']","['filenewprojects', 'choose', 'standard', 'project', 'wizard', 'project', 'uncheck', 'default', 'location', 'location', 'notice', 'finish', 'button', 'enable', 'message', 'create', 'declipse']"
996,2437.0,,"['propertiesview', 'filter', 'button', 'properties', 'enable']","['properties', 'notice', 'filter', 'button', 'enable', 'happen', 'click', 'filter', 'button', 'bring', 'dialog', 'filter', 'properties', 'toggle', 'filter', 'expert', 'properties', 'create', 'testusr', 'select', 'people', 'outline', 'obvious', 'confuse', 'filter', 'dialog', 'update', 'explain']"
997,2438.0,5959.0,"['editor', 'revert']","['change', 'choose', 'revert', 'disable', 'revert', 'potential', 'change', 'place', 'select', 'accidently', 'fairly', 'likely']"
998,2439.0,,"['refresh', 'external', 'editors']","['refresh', 'modify', 'resources', 'external', 'editors', 'outgo', 'change', 'orgeclipseui', 'readme', 'eclipse', 'behave', 'incorrectly', 'refresh', 'external', 'readme', 'manual', 'refresh', 'require', 'remove', 'edit', 'outside', 'workbench', 'project', 'remove', 'outside', 'workbench', 'external', 'editor', 'modify', 'project', 'manual', 'refresh', 'change', 'workbench', 'need', 'change', 'outgo', 'change', 'synchronize', 'stream', 'select', 'project', 'navigator', 'choose', 'refresh', 'alternatively', 'activate', 'navigator', 'refresh', 'workspace']"
999,2441.0,,"['editor', 'disable']","['create', 'resource', 'readonly', 'properties', 'dialog', 'default', 'editor', 'type', 'notice', 'happen', 'visual', 'readonly', 'confuse', 'editor', 'modify', 'prompt']"
1000,2442.0,,"['default', 'editor']","['context', 'comment', 'outline', 'context', 'define', 'content', 'supply']"
1001,2443.0,,"['wizard', 'banner']","['wizard', 'banner', 'reside', 'acording', 'show', 'perspective', 'create', 'package', 'message', 'package', 'dialog', 'windowsnt', 'machine', 'message', 'nonleaf', 'message', 'resize', 'dialog', 'available', 'message', 'move', 'comment', 'windows', 'shorter', 'problem', 'nlsing', 'workbench', 'prepare', 'solution', 'message', 'handle', 'feature', 'request', 'folder']"
1002,2444.0,,"['import', 'directory', 'chooser']","['import', 'choose', 'import', 'filesystem', 'wizard', 'choose', 'browse', 'theres', 'doesnt', 'recognize', 'tediously', 'tunnel']"
1003,2445.0,,"['exception', 'add', 'bookmark']","['bookmark', 'double', 'bookmark', 'bookmarks', 'exception', 'select', 'bookmark', 'bookmarks', 'double', 'bookmark', 'orgeclipseui', 'offend', 'public', 'ieditorpart', 'openeditor', 'throw', 'resource', 'accord', 'exception', 'problem', 'suspect', 'exception', 'occur', 'result', 'getresource', 'iproject', 'marker', 'target', 'external', 'underlie', 'resource', 'hang', 'marker', 'project', 'getresource', 'return', 'iproject', 'getresource', 'result', 'workbench', 'determine', 'editor', 'imarker', 'provide', 'support', 'scenario', 'solution', 'getresource', 'result', 'dialog', 'return', 'problem', 'marker', 'shouldnt', 'state', 'imarker', 'doesnt', 'provide', 'marker', 'target', 'support', 'creation', 'bookmarks', 'nonifiles', 'define', 'bookmark', 'action', 'bookmark', 'package', 'bookmarking', 'problem', 'describe', 'itpuiall', 'breakpoint', 'external', 'problem', 'fixable', 'investigate', 'workarounds', 'change', 'action', 'package', 'problem', 'create', 'editor', 'problem', 'verify', 'separate', 'workaround']"
1004,2446.0,,"['selection', 'folder', 'dialog', 'consistent', 'wizard']","['inconsistency', 'wizards', 'message', 'wizard', 'banner', 'folder', 'selection', 'dialog', 'message', 'botton', 'inconsistency', 'select', 'close', 'project', 'copy', 'folder', 'selection', 'dialog', 'message', 'select', 'close', 'project', 'create', 'dialog', 'message', 'itpuiall', 'close', 'project', 'select', 'folder', 'create', 'folder', 'selection', 'dialog', 'subclass', 'titleareadialog', 'currently', 'subclass', 'selectiondialog', 'subclasses', 'selectiondialog', 'offend', 'itpuiall', 'close', 'project', 'select', 'folder']"
1005,2447.0,,"['standard', 'components', 'export', 'behavior', 'consistent']","['assume', 'project', 'export', 'wizard', 'export', 'options', 'check', 'select', 'export', 'create', 'select', 'uncheck', 'project', 'select', 'export', 'create', 'export', 'want', 'directory', 'include', 'select', 'uncheck', 'check', 'check', 'run', 'create', 'directory', 'structure', 'option', 'select', 'behaviour', 'option', 'select', 'select', 'export', 'directories', 'children', 'select', 'decide', 'export', 'check', 'directory', 'result', 'directory', 'show', 'create', 'folders', 'include', 'project']"
1006,2448.0,,"['standard', 'components', 'widget', 'dispose', 'close']","['perspective', 'close', 'select', 'editor', 'unsure', 'problem', 'orgeclipseui', 'widget', 'dispose', 'widget', 'dispose']"
1007,2449.0,,"['warn', 'delete', 'project', 'directory']","['project', 'directory', 'navigator', 'delete', 'project', 'delete', 'directory', 'directory', 'delete', 'warn', 'present']"
1008,2450.0,,"['feature', 'implement']","['eclipse', 'implement', 'significant', 'change', 'expect', 'respond', 'customer', 'feedback', 'support', 'follow', 'transfer', 'marker', 'problems', 'drag', 'component', 'support', 'transfer', 'produce', 'textual', 'report', 'imarkers', 'drag', 'support', 'marker', 'drop', 'feature', 'document', 'implement', 'update', 'implement', 'eclipse', 'documentaton']"
1009,2451.0,,"['editor', 'ignore', 'attribute']","['create', 'properties', 'readonly', 'editor', 'change', 'select', 'filesave', 'notice', 'overwrite', 'readonly', 'look', 'properties', 'readonly', 'attribute', 'turn']"
1010,2452.0,,"['filter', 'dialog', 'simplify']","['filter', 'dialog', 'checkboxes', 'eliminate', 'remain', 'check', 'default']"
1011,2453.0,,"['navigator', 'forward', 'button', 'disable']","['forward', 'button', 'navigator', 'disable', 'navigator', 'choose']"
1012,2454.0,,"['navigation', 'arrows', 'confuse']","['navigation', 'arrows', 'toolbar', 'confuse', 'understand', 'possible', 'opposite', 'problem', 'arrows', 'depend', 'invisible', 'history', 'look', 'visible', 'navigator', 'button', 'problem', 'arrows', 'functionality', 'completely', 'different', 'relative', 'current', 'location', 'leftright', 'arrows', 'abitrary', 'location', 'history']"
1013,2455.0,,"['resource', 'grey', 'dialogs']","['resources', 'perspective', 'grey', 'select', 'perspective', 'dialog', 'resource', 'perspective', 'appear', 'colour', 'column', 'inconsistent', 'perspective', 'think', 'resources', 'default', 'perspective', 'change', 'default', 'perspective', 'colour', 'remain', 'unchanged']"
1014,2456.0,,"['navigator', 'selection', 'active', 'editor']","['ensure', 'navigator', 'selection', 'active', 'editor', 'navigator', 'create', 'aclass', 'create', 'create', 'select', 'navigator', 'editors', 'cause', 'selection', 'aclass']"
1015,2457.0,,"['standard', 'components', 'selection', 'export', 'cursor']","['select', 'export', 'cursor', 'operation', 'import', 'suggest']"
1016,2458.0,,"['inaccurate', 'message', 'wizard']","['select', 'project', 'navigator', 'choose', 'newfile', 'filename', 'single', 'period', 'character', 'message', 'include', 'project', 'resource', 'message', 'mislead', 'filename', 'period']"
